dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group,mean_mse,target_mse_json
airfoil_self_noise,2,oracle_mlp,1503,961,241,301,4,1,1,2.342874526977539,1.670642375946045,0.893866777420044,"{""target_scaled_sound_pressure_level"": 2.342874526977539}","{""target_scaled_sound_pressure_level"": 0.893866777420044}",,,0,0,0,False,5.489061049160227,"{""target_scaled_sound_pressure_level"": 5.489061049160227}"
airfoil_self_noise,2,prism,1503,961,241,301,4,1,1,1.6140167713165283,1.1632866859436035,0.949630320072174,"{""target_scaled_sound_pressure_level"": 1.6140167713165283}","{""target_scaled_sound_pressure_level"": 0.9496303200721741}",,,0,0,0,False,2.6050501380910305,"{""target_scaled_sound_pressure_level"": 2.6050501380910305}"
airfoil_self_noise,2,prism_z_acp_random_forest,1503,961,241,301,4,1,1,2.9712184959943952,2.0155777292469907,0.8293043873197825,"{""target_scaled_sound_pressure_level"": 2.9712184959943952}","{""target_scaled_sound_pressure_level"": 0.8293043873197825}",,,0,0,0,False,8.828139350939196,"{""target_scaled_sound_pressure_level"": 8.828139350939196}"
airfoil_self_noise,2,prism_z_acp_xgboost,1503,961,241,301,4,1,1,2.8749893230775387,1.9903260173592296,0.8401820147942827,"{""target_scaled_sound_pressure_level"": 2.8749893230775387}","{""target_scaled_sound_pressure_level"": 0.8401820147942827}",,,0,0,0,False,8.265563607809844,"{""target_scaled_sound_pressure_level"": 8.265563607809844}"
airfoil_self_noise,2,prism_z_acp_lightgbm,1503,961,241,301,4,1,1,2.722524432429803,1.8042184516984427,0.8566833161259702,"{""target_scaled_sound_pressure_level"": 2.722524432429803}","{""target_scaled_sound_pressure_level"": 0.8566833161259702}",,,0,0,0,False,7.412139285177221,"{""target_scaled_sound_pressure_level"": 7.412139285177221}"
airfoil_self_noise,2,prism_z_random_forest,1503,961,241,301,4,1,1,2.976996292485269,2.0311760253174964,0.8286398764916404,"{""target_scaled_sound_pressure_level"": 2.9769962924852695}","{""target_scaled_sound_pressure_level"": 0.8286398764916404}",,,0,0,0,False,8.86250692547104,"{""target_scaled_sound_pressure_level"": 8.86250692547104}"
airfoil_self_noise,2,prism_z_xgboost,1503,961,241,301,4,1,1,2.885811633057275,1.9858480874824072,0.8389765458731749,"{""target_scaled_sound_pressure_level"": 2.885811633057275}","{""target_scaled_sound_pressure_level"": 0.8389765458731749}",,,0,0,0,False,8.327908781488697,"{""target_scaled_sound_pressure_level"": 8.327908781488697}"
airfoil_self_noise,2,prism_z_lightgbm,1503,961,241,301,4,1,1,2.7523266824153554,1.817348515546209,0.8535284964151441,"{""target_scaled_sound_pressure_level"": 2.7523266824153554}","{""target_scaled_sound_pressure_level"": 0.8535284964151441}",,,0,0,0,False,7.575302166735517,"{""target_scaled_sound_pressure_level"": 7.575302166735517}"
airfoil_self_noise,3,simple_mlp,1503,961,241,301,4,1,1,2.8089442253112797,2.0557310581207275,0.8192026615142822,"{""target_scaled_sound_pressure_level"": 2.8089442253112793}","{""target_scaled_sound_pressure_level"": 0.8192026615142822}",,,0,0,0,False,7.890167660909583,"{""target_scaled_sound_pressure_level"": 7.890167660909583}"
airfoil_self_noise,3,random_forest,1503,961,241,301,4,1,1,2.307395772825769,1.6648264367042591,0.8780027629817937,"{""target_scaled_sound_pressure_level"": 2.3073957728257692}","{""target_scaled_sound_pressure_level"": 0.8780027629817937}",,,0,0,0,False,5.324075252454229,"{""target_scaled_sound_pressure_level"": 5.324075252454229}"
airfoil_self_noise,3,xgboost,1503,961,241,301,4,1,1,2.6625767420546183,1.9897386089128648,0.8375536050795708,"{""target_scaled_sound_pressure_level"": 2.6625767420546183}","{""target_scaled_sound_pressure_level"": 0.8375536050795708}",,,0,0,0,False,7.089314907330185,"{""target_scaled_sound_pressure_level"": 7.089314907330185}"
airfoil_self_noise,3,lightgbm,1503,961,241,301,4,1,1,2.502139300183776,1.74000960726707,0.8565406766362342,"{""target_scaled_sound_pressure_level"": 2.502139300183776}","{""target_scaled_sound_pressure_level"": 0.8565406766362342}",,,0,0,0,False,6.260701077524157,"{""target_scaled_sound_pressure_level"": 6.260701077524157}"
airfoil_self_noise,3,cnn_mlp,1503,961,241,301,4,1,1,1.683503785284718,1.182262616401111,0.9350567521679252,"{""target_scaled_sound_pressure_level"": 1.683503785284718}","{""target_scaled_sound_pressure_level"": 0.9350567521679252}",,,0,0,0,False,2.8341849950679734,"{""target_scaled_sound_pressure_level"": 2.8341849950679734}"
airfoil_self_noise,3,ftt_mlp,1503,961,241,301,4,1,1,1.9241301075768968,1.3410038717399422,0.915165075039728,"{""target_scaled_sound_pressure_level"": 1.9241301075768968}","{""target_scaled_sound_pressure_level"": 0.9151650750397279}",,,0,0,0,False,3.702276670883881,"{""target_scaled_sound_pressure_level"": 3.702276670883881}"
airfoil_self_noise,3,two_stage_mlp,1503,961,241,301,4,1,1,2.385152101516724,1.7701667547225952,0.869641900062561,"{""target_scaled_sound_pressure_level"": 2.3851521015167236}","{""target_scaled_sound_pressure_level"": 0.869641900062561}",,,0,0,0,False,5.688950547369643,"{""target_scaled_sound_pressure_level"": 5.688950547369643}"
airfoil_self_noise,3,oracle_mlp,1503,961,241,301,4,1,1,2.440033197402954,1.8125778436660769,0.8635739088058472,"{""target_scaled_sound_pressure_level"": 2.440033197402954}","{""target_scaled_sound_pressure_level"": 0.8635739088058472}",,,0,0,0,False,5.953762004428484,"{""target_scaled_sound_pressure_level"": 5.953762004428484}"
airfoil_self_noise,3,prism,1503,961,241,301,4,1,1,1.5254627466201782,1.071104884147644,0.9466776847839355,"{""target_scaled_sound_pressure_level"": 1.5254627466201782}","{""target_scaled_sound_pressure_level"": 0.9466776847839355}",,,0,0,0,False,2.327036591325978,"{""target_scaled_sound_pressure_level"": 2.327036591325978}"
airfoil_self_noise,3,prism_z_acp_random_forest,1503,961,241,301,4,1,1,2.490719746816281,1.831987165340272,0.8578471610522713,"{""target_scaled_sound_pressure_level"": 2.490719746816281}","{""target_scaled_sound_pressure_level"": 0.8578471610522713}",,,0,0,0,False,6.203684857180559,"{""target_scaled_sound_pressure_level"": 6.203684857180559}"
airfoil_self_noise,3,prism_z_acp_xgboost,1503,961,241,301,4,1,1,2.4226060007200805,1.8221306789148133,0.8655157619135008,"{""target_scaled_sound_pressure_level"": 2.4226060007200805}","{""target_scaled_sound_pressure_level"": 0.8655157619135008}",,,0,0,0,False,5.869019834724942,"{""target_scaled_sound_pressure_level"": 5.869019834724942}"
airfoil_self_noise,3,prism_z_acp_lightgbm,1503,961,241,301,4,1,1,2.286856366951582,1.6573975828940566,0.8801650259618496,"{""target_scaled_sound_pressure_level"": 2.286856366951582}","{""target_scaled_sound_pressure_level"": 0.8801650259618496}",,,0,0,0,False,5.2297120430669874,"{""target_scaled_sound_pressure_level"": 5.2297120430669874}"
airfoil_self_noise,3,prism_z_random_forest,1503,961,241,301,4,1,1,2.5043601650343588,1.8354164396723496,0.8562858985246303,"{""target_scaled_sound_pressure_level"": 2.5043601650343588}","{""target_scaled_sound_pressure_level"": 0.8562858985246303}",,,0,0,0,False,6.271819836210921,"{""target_scaled_sound_pressure_level"": 6.271819836210921}"
airfoil_self_noise,3,prism_z_xgboost,1503,961,241,301,4,1,1,2.510556721034114,1.877040115433468,0.8555738330513112,"{""target_scaled_sound_pressure_level"": 2.510556721034114}","{""target_scaled_sound_pressure_level"": 0.8555738330513112}",,,0,0,0,False,6.302895049529562,"{""target_scaled_sound_pressure_level"": 6.302895049529562}"
airfoil_self_noise,3,prism_z_lightgbm,1503,961,241,301,4,1,1,2.298248415448346,1.6758955704201266,0.8789681286276976,"{""target_scaled_sound_pressure_level"": 2.298248415448346}","{""target_scaled_sound_pressure_level"": 0.8789681286276976}",,,0,0,0,False,5.281945779110833,"{""target_scaled_sound_pressure_level"": 5.281945779110833}"
airfoil_self_noise,4,simple_mlp,1503,961,241,301,4,1,1,2.96058988571167,2.1334829330444336,0.8175663948059082,"{""target_scaled_sound_pressure_level"": 2.96058988571167}","{""target_scaled_sound_pressure_level"": 0.8175663948059082}",,,0,0,0,False,8.765092471378239,"{""target_scaled_sound_pressure_level"": 8.765092471378239}"
airfoil_self_noise,4,random_forest,1503,961,241,301,4,1,1,1.7676777284937144,1.3662189240479137,0.9349638860990102,"{""target_scaled_sound_pressure_level"": 1.7676777284937144}","{""target_scaled_sound_pressure_level"": 0.9349638860990102}",,,0,0,0,False,3.124684551812698,"{""target_scaled_sound_pressure_level"": 3.124684551812698}"
airfoil_self_noise,4,xgboost,1503,961,241,301,4,1,1,2.151364447966573,1.6359313005625578,0.9036667133317196,"{""target_scaled_sound_pressure_level"": 2.1513644479665732}","{""target_scaled_sound_pressure_level"": 0.9036667133317196}",,,0,0,0,False,4.628368987974518,"{""target_scaled_sound_pressure_level"": 4.628368987974518}"
airfoil_self_noise,4,lightgbm,1503,961,241,301,4,1,1,1.99575151199383,1.532067070314227,0.9170987008166008,"{""target_scaled_sound_pressure_level"": 1.99575151199383}","{""target_scaled_sound_pressure_level"": 0.9170987008166009}",,,0,0,0,False,3.9830240976256586,"{""target_scaled_sound_pressure_level"": 3.9830240976256586}"
airfoil_self_noise,4,cnn_mlp,1503,961,241,301,4,1,1,1.5384237010475712,1.1591169737220943,0.9507393285983292,"{""target_scaled_sound_pressure_level"": 1.5384237010475712}","{""target_scaled_sound_pressure_level"": 0.9507393285983292}",,,0,0,0,False,2.3667474839449065,"{""target_scaled_sound_pressure_level"": 2.3667474839449065}"
airfoil_self_noise,4,ftt_mlp,1503,961,241,301,4,1,1,1.8337141024242447,1.4068833608223743,0.9300139226067734,"{""target_scaled_sound_pressure_level"": 1.8337141024242447}","{""target_scaled_sound_pressure_level"": 0.9300139226067734}",,,0,0,0,False,3.3625074094295533,"{""target_scaled_sound_pressure_level"": 3.3625074094295533}"
airfoil_self_noise,4,two_stage_mlp,1503,961,241,301,4,1,1,2.5406219959259038,1.7713079452514648,0.865652859210968,"{""target_scaled_sound_pressure_level"": 2.5406219959259033}","{""target_scaled_sound_pressure_level"": 0.865652859210968}",,,0,0,0,False,6.454760126182521,"{""target_scaled_sound_pressure_level"": 6.454760126182521}"
airfoil_self_noise,4,oracle_mlp,1503,961,241,301,4,1,1,2.0905628204345703,1.5793442726135254,0.9090349078178406,"{""target_scaled_sound_pressure_level"": 2.0905628204345703}","{""target_scaled_sound_pressure_level"": 0.9090349078178406}",,,0,0,0,False,4.3704529061833455,"{""target_scaled_sound_pressure_level"": 4.3704529061833455}"
airfoil_self_noise,4,prism,1503,961,241,301,4,1,1,1.3536278009414673,0.9996508359909058,0.9618629813194276,"{""target_scaled_sound_pressure_level"": 1.3536278009414673}","{""target_scaled_sound_pressure_level"": 0.9618629813194275}",,,0,0,0,False,1.8323082234816326,"{""target_scaled_sound_pressure_level"": 1.8323082234816326}"
airfoil_self_noise,4,prism_z_acp_random_forest,1503,961,241,301,4,1,1,2.1625273905164204,1.6325711446633868,0.9026644165306932,"{""target_scaled_sound_pressure_level"": 2.1625273905164204}","{""target_scaled_sound_pressure_level"": 0.9026644165306931}",,,0,0,0,False,4.676524714733759,"{""target_scaled_sound_pressure_level"": 4.676524714733759}"
airfoil_self_noise,4,prism_z_acp_xgboost,1503,961,241,301,4,1,1,2.154449873868971,1.6396090826254923,0.9033901982511716,"{""target_scaled_sound_pressure_level"": 2.154449873868971}","{""target_scaled_sound_pressure_level"": 0.9033901982511717}",,,0,0,0,False,4.641654259014025,"{""target_scaled_sound_pressure_level"": 4.641654259014025}"
airfoil_self_noise,4,prism_z_acp_lightgbm,1503,961,241,301,4,1,1,2.0590377130993627,1.5378604928867488,0.9117576622563348,"{""target_scaled_sound_pressure_level"": 2.0590377130993627}","{""target_scaled_sound_pressure_level"": 0.9117576622563349}",,,0,0,0,False,4.239636303965454,"{""target_scaled_sound_pressure_level"": 4.239636303965454}"
airfoil_self_noise,4,prism_z_random_forest,1503,961,241,301,4,1,1,2.170838238873353,1.648335143799445,0.9019148346239252,"{""target_scaled_sound_pressure_level"": 2.170838238873353}","{""target_scaled_sound_pressure_level"": 0.9019148346239253}",,,0,0,0,False,4.7125386593547605,"{""target_scaled_sound_pressure_level"": 4.7125386593547605}"
airfoil_self_noise,4,prism_z_xgboost,1503,961,241,301,4,1,1,2.2236863363906205,1.6942914950079495,0.8970810237102596,"{""target_scaled_sound_pressure_level"": 2.2236863363906205}","{""target_scaled_sound_pressure_level"": 0.8970810237102596}",,,0,0,0,False,4.94478092265034,"{""target_scaled_sound_pressure_level"": 4.94478092265034}"
airfoil_self_noise,4,prism_z_lightgbm,1503,961,241,301,4,1,1,2.091947320282911,1.5714685685296403,0.908914364982167,"{""target_scaled_sound_pressure_level"": 2.091947320282911}","{""target_scaled_sound_pressure_level"": 0.908914364982167}",,,0,0,0,False,4.376243590838852,"{""target_scaled_sound_pressure_level"": 4.376243590838852}"
airfoil_self_noise,5,simple_mlp,1503,961,241,301,4,1,1,3.390963315963745,2.4345715045928955,0.7551490664482117,"{""target_scaled_sound_pressure_level"": 3.390963315963745}","{""target_scaled_sound_pressure_level"": 0.7551490664482117}",,,0,0,0,False,11.498632210211838,"{""target_scaled_sound_pressure_level"": 11.498632210211838}"
airfoil_self_noise,5,random_forest,1503,961,241,301,4,1,1,2.2191298467794693,1.5617606679224731,0.8951373110553665,"{""target_scaled_sound_pressure_level"": 2.2191298467794693}","{""target_scaled_sound_pressure_level"": 0.8951373110553665}",,,0,0,0,False,4.924537276867471,"{""target_scaled_sound_pressure_level"": 4.924537276867471}"
airfoil_self_noise,5,xgboost,1503,961,241,301,4,1,1,2.3826253429010467,1.781474382419412,0.8791164864831535,"{""target_scaled_sound_pressure_level"": 2.3826253429010467}","{""target_scaled_sound_pressure_level"": 0.8791164864831535}",,,0,0,0,False,5.67690352463433,"{""target_scaled_sound_pressure_level"": 5.67690352463433}"
airfoil_self_noise,5,lightgbm,1503,961,241,301,4,1,1,2.277129727762263,1.6905760599419384,0.8895842296673018,"{""target_scaled_sound_pressure_level"": 2.277129727762263}","{""target_scaled_sound_pressure_level"": 0.8895842296673018}",,,0,0,0,False,5.1853197970586375,"{""target_scaled_sound_pressure_level"": 5.1853197970586375}"
airfoil_self_noise,5,cnn_mlp,1503,961,241,301,4,1,1,1.735679099291757,1.2371299239973716,0.9358503297498856,"{""target_scaled_sound_pressure_level"": 1.735679099291757}","{""target_scaled_sound_pressure_level"": 0.9358503297498857}",,,0,0,0,False,3.012581935718245,"{""target_scaled_sound_pressure_level"": 3.012581935718245}"
airfoil_self_noise,5,ftt_mlp,1503,961,241,301,4,1,1,2.2802238613770887,1.66628159688697,0.8892839628435453,"{""target_scaled_sound_pressure_level"": 2.2802238613770887}","{""target_scaled_sound_pressure_level"": 0.8892839628435453}",,,0,0,0,False,5.199420857993441,"{""target_scaled_sound_pressure_level"": 5.199420857993441}"
airfoil_self_noise,5,two_stage_mlp,1503,961,241,301,4,1,1,2.973121404647827,2.098230361938477,0.8117734789848328,"{""target_scaled_sound_pressure_level"": 2.973121404647827}","{""target_scaled_sound_pressure_level"": 0.8117734789848328}",,,0,0,0,False,8.839450886775069,"{""target_scaled_sound_pressure_level"": 8.839450886775069}"
airfoil_self_noise,5,oracle_mlp,1503,961,241,301,4,1,1,2.606245517730713,1.87265145778656,0.855360746383667,"{""target_scaled_sound_pressure_level"": 2.606245517730713}","{""target_scaled_sound_pressure_level"": 0.855360746383667}",,,0,0,0,False,6.792515698691432,"{""target_scaled_sound_pressure_level"": 6.792515698691432}"
airfoil_self_noise,5,prism,1503,961,241,301,4,1,1,1.5258268117904663,1.0754258632659912,0.9504246115684508,"{""target_scaled_sound_pressure_level"": 1.5258268117904663}","{""target_scaled_sound_pressure_level"": 0.9504246115684509}",,,0,0,0,False,2.328147459578659,"{""target_scaled_sound_pressure_level"": 2.328147459578659}"
airfoil_self_noise,5,prism_z_acp_random_forest,1503,961,241,301,4,1,1,2.5042990277196497,1.8230218717179167,0.8664549083504268,"{""target_scaled_sound_pressure_level"": 2.5042990277196497}","{""target_scaled_sound_pressure_level"": 0.8664549083504268}",,,0,0,0,False,6.271513620237583,"{""target_scaled_sound_pressure_level"": 6.271513620237583}"
airfoil_self_noise,5,prism_z_acp_xgboost,1503,961,241,301,4,1,1,2.400105047417989,1.738454149519864,0.8773362998025402,"{""target_scaled_sound_pressure_level"": 2.4001050474179895}","{""target_scaled_sound_pressure_level"": 0.8773362998025402}",,,0,0,0,False,5.7605042386413094,"{""target_scaled_sound_pressure_level"": 5.7605042386413094}"
airfoil_self_noise,5,prism_z_acp_lightgbm,1503,961,241,301,4,1,1,2.422146478862911,1.6411050776208556,0.875072983688035,"{""target_scaled_sound_pressure_level"": 2.422146478862911}","{""target_scaled_sound_pressure_level"": 0.875072983688035}",,,0,0,0,False,5.866793565067997,"{""target_scaled_sound_pressure_level"": 5.866793565067997}"
airfoil_self_noise,5,prism_z_random_forest,1503,961,241,301,4,1,1,2.498781098740373,1.8234962016112328,0.8670427618736877,"{""target_scaled_sound_pressure_level"": 2.498781098740373}","{""target_scaled_sound_pressure_level"": 0.8670427618736877}",,,0,0,0,False,6.243906979422145,"{""target_scaled_sound_pressure_level"": 6.243906979422145}"
airfoil_self_noise,5,prism_z_xgboost,1503,961,241,301,4,1,1,2.437735302123105,1.7785777230157194,0.8734597599685889,"{""target_scaled_sound_pressure_level"": 2.437735302123105}","{""target_scaled_sound_pressure_level"": 0.8734597599685889}",,,0,0,0,False,5.942553403217227,"{""target_scaled_sound_pressure_level"": 5.942553403217227}"
airfoil_self_noise,5,prism_z_lightgbm,1503,961,241,301,4,1,1,2.4800113912434,1.687049143676426,0.8690326886284939,"{""target_scaled_sound_pressure_level"": 2.4800113912433996}","{""target_scaled_sound_pressure_level"": 0.8690326886284939}",,,0,0,0,False,6.150456500697023,"{""target_scaled_sound_pressure_level"": 6.150456500697023}"
energy_efficiency,1,simple_mlp,768,491,123,154,8,1,1,1.4098917245864868,1.006791353225708,0.9786455631256104,"{""target_cooling_load"": 1.4098917245864868}","{""target_cooling_load"": 0.9786455631256104}",,,0,0,0,False,1.987794675057458,"{""target_cooling_load"": 1.987794675057458}"
energy_efficiency,1,random_forest,768,491,123,154,8,1,1,1.9271408338276363,1.261478859867173,0.9601027294867202,"{""target_cooling_load"": 1.9271408338276363}","{""target_cooling_load"": 0.9601027294867202}",,,0,0,0,False,3.7138717934058776,"{""target_cooling_load"": 3.7138717934058776}"
energy_efficiency,1,xgboost,768,491,123,154,8,1,1,1.3633260662399471,0.8743596312353272,0.9800328649823828,"{""target_cooling_load"": 1.3633260662399471}","{""target_cooling_load"": 0.9800328649823827}",,,0,0,0,False,1.8586579628892888,"{""target_cooling_load"": 1.8586579628892888}"
energy_efficiency,1,lightgbm,768,491,123,154,8,1,1,1.3430100686306965,0.9172832707101388,0.9806235230868086,"{""target_cooling_load"": 1.3430100686306963}","{""target_cooling_load"": 0.9806235230868086}",,,0,0,0,False,1.8036760444434274,"{""target_cooling_load"": 1.8036760444434274}"
energy_efficiency,1,cnn_mlp,768,491,123,154,8,1,1,1.5321419472414697,0.9967009991819756,0.9747817884361284,"{""target_cooling_load"": 1.5321419472414695}","{""target_cooling_load"": 0.9747817884361283}",,,0,0,0,False,2.347458946496882,"{""target_cooling_load"": 2.347458946496882}"
energy_efficiency,1,ftt_mlp,768,491,123,154,8,1,1,2.747009816890242,2.148996631009373,0.9189343814381976,"{""target_cooling_load"": 2.747009816890242}","{""target_cooling_load"": 0.9189343814381976}",,,0,0,0,False,7.546062934091361,"{""target_cooling_load"": 7.546062934091361}"
energy_efficiency,1,two_stage_mlp,768,491,123,154,8,1,1,1.5718154907226562,1.0615288019180298,0.9734588861465454,"{""target_cooling_load"": 1.5718154907226562}","{""target_cooling_load"": 0.9734588861465454}",,,0,0,0,False,2.4706039368757047,"{""target_cooling_load"": 2.4706039368757047}"
energy_efficiency,1,oracle_mlp,768,491,123,154,8,1,1,1.3614851236343384,0.9523680210113524,0.9800867438316344,"{""target_cooling_load"": 1.3614851236343384}","{""target_cooling_load"": 0.9800867438316345}",,,0,0,0,False,1.8536417418776097,"{""target_cooling_load"": 1.8536417418776097}"
energy_efficiency,1,prism,768,491,123,154,8,1,1,1.0109833478927612,0.7053552269935608,0.9890199303627014,"{""target_cooling_load"": 1.0109833478927612}","{""target_cooling_load"": 0.9890199303627014}",,,0,0,0,False,1.0220873297164559,"{""target_cooling_load"": 1.0220873297164559}"
energy_efficiency,1,prism_z_acp_random_forest,768,491,123,154,8,1,1,2.01314725982192,1.320310416956347,0.9564621111241632,"{""target_cooling_load"": 2.01314725982192}","{""target_cooling_load"": 0.9564621111241632}",,,0,0,0,False,4.052761889728505,"{""target_cooling_load"": 4.052761889728505}"
energy_efficiency,1,prism_z_acp_xgboost,768,491,123,154,8,1,1,1.6842880774455702,1.0994829362764211,0.9695246272094264,"{""target_cooling_load"": 1.6842880774455702}","{""target_cooling_load"": 0.9695246272094264}",,,0,0,0,False,2.836826327825295,"{""target_cooling_load"": 2.836826327825295}"
energy_efficiency,1,prism_z_acp_lightgbm,768,491,123,154,8,1,1,1.7132194518956636,1.0377654713874982,0.9684686713312126,"{""target_cooling_load"": 1.7132194518956636}","{""target_cooling_load"": 0.9684686713312126}",,,0,0,0,False,2.935120890353678,"{""target_cooling_load"": 2.935120890353678}"
energy_efficiency,1,prism_z_random_forest,768,491,123,154,8,1,1,2.0890982973679164,1.3254912814546944,0.9531149883534554,"{""target_cooling_load"": 2.0890982973679164}","{""target_cooling_load"": 0.9531149883534554}",,,0,0,0,False,4.364331696065527,"{""target_cooling_load"": 4.364331696065527}"
energy_efficiency,1,prism_z_xgboost,768,491,123,154,8,1,1,1.62943601207995,1.037694934391849,0.9714772826140208,"{""target_cooling_load"": 1.62943601207995}","{""target_cooling_load"": 0.9714772826140209}",,,0,0,0,False,2.655061717463011,"{""target_cooling_load"": 2.655061717463011}"
energy_efficiency,1,prism_z_lightgbm,768,491,123,154,8,1,1,1.6960029475995604,1.020729619069524,0.9690992170575116,"{""target_cooling_load"": 1.6960029475995604}","{""target_cooling_load"": 0.9690992170575115}",,,0,0,0,False,2.8764259982663973,"{""target_cooling_load"": 2.8764259982663973}"
energy_efficiency,2,simple_mlp,768,491,123,154,8,1,1,1.4617743492126465,1.0768333673477173,0.975471258163452,"{""target_cooling_load"": 1.4617743492126465}","{""target_cooling_load"": 0.9754712581634521}",,,0,0,0,False,2.136784248016056,"{""target_cooling_load"": 2.136784248016056}"
energy_efficiency,2,random_forest,768,491,123,154,8,1,1,1.903526936849543,1.1583704855159371,0.9584058222593044,"{""target_cooling_load"": 1.903526936849543}","{""target_cooling_load"": 0.9584058222593044}",,,0,0,0,False,3.6234147993118047,"{""target_cooling_load"": 3.6234147993118047}"
energy_efficiency,2,xgboost,768,491,123,154,8,1,1,1.1755896617608603,0.7936048984198228,0.9841355139957176,"{""target_cooling_load"": 1.1755896617608605}","{""target_cooling_load"": 0.9841355139957176}",,,0,0,0,False,1.3820110528390146,"{""target_cooling_load"": 1.3820110528390146}"
energy_efficiency,2,lightgbm,768,491,123,154,8,1,1,1.3123391642603328,0.9196989176047012,0.980230000017238,"{""target_cooling_load"": 1.3123391642603328}","{""target_cooling_load"": 0.9802300000172379}",,,0,0,0,False,1.7222340820515087,"{""target_cooling_load"": 1.7222340820515087}"
energy_efficiency,2,cnn_mlp,768,491,123,154,8,1,1,1.387699817735242,0.9577792999817376,0.9778942348394648,"{""target_cooling_load"": 1.387699817735242}","{""target_cooling_load"": 0.9778942348394649}",,,0,0,0,False,1.925710784142424,"{""target_cooling_load"": 1.925710784142424}"
energy_efficiency,2,ftt_mlp,768,491,123,154,8,1,1,2.3749357909178563,1.7994965574710144,0.935253211115721,"{""target_cooling_load"": 2.3749357909178563}","{""target_cooling_load"": 0.935253211115721}",,,0,0,0,False,5.640320010982624,"{""target_cooling_load"": 5.640320010982624}"
energy_efficiency,2,two_stage_mlp,768,491,123,154,8,1,1,2.788459539413452,2.1080596446990967,0.9107428193092346,"{""target_cooling_load"": 2.788459539413452}","{""target_cooling_load"": 0.9107428193092346}",,,0,0,0,False,7.775506602945882,"{""target_cooling_load"": 7.775506602945882}"
energy_efficiency,2,oracle_mlp,768,491,123,154,8,1,1,1.3295598030090332,0.9768837094306946,0.9797077178955078,"{""target_cooling_load"": 1.3295598030090332}","{""target_cooling_load"": 0.9797077178955078}",,,0,0,0,False,1.7677292697774192,"{""target_cooling_load"": 1.7677292697774192}"
energy_efficiency,2,prism,768,491,123,154,8,1,1,1.0622516870498655,0.6817053556442261,0.987047016620636,"{""target_cooling_load"": 1.0622516870498657}","{""target_cooling_load"": 0.987047016620636}",,,0,0,0,False,1.1283786466402859,"{""target_cooling_load"": 1.1283786466402859}"
energy_efficiency,2,prism_z_acp_random_forest,768,491,123,154,8,1,1,1.9314869825403296,1.244150814487418,0.9571749320680994,"{""target_cooling_load"": 1.9314869825403298}","{""target_cooling_load"": 0.9571749320680994}",,,0,0,0,False,3.730641963722748,"{""target_cooling_load"": 3.730641963722748}"
energy_efficiency,2,prism_z_acp_xgboost,768,491,123,154,8,1,1,1.6810155934513016,1.0501218021716543,0.9675617083913344,"{""target_cooling_load"": 1.6810155934513016}","{""target_cooling_load"": 0.9675617083913344}",,,0,0,0,False,2.8258134254264315,"{""target_cooling_load"": 2.8258134254264315}"
energy_efficiency,2,prism_z_acp_lightgbm,768,491,123,154,8,1,1,1.5703099582995264,1.0165835283466826,0.9716935596071036,"{""target_cooling_load"": 1.5703099582995264}","{""target_cooling_load"": 0.9716935596071036}",,,0,0,0,False,2.46587336513466,"{""target_cooling_load"": 2.46587336513466}"
energy_efficiency,2,prism_z_random_forest,768,491,123,154,8,1,1,1.8684290450043923,1.224931118627928,0.9599255372128046,"{""target_cooling_load"": 1.8684290450043923}","{""target_cooling_load"": 0.9599255372128046}",,,0,0,0,False,3.4910270962160257,"{""target_cooling_load"": 3.4910270962160257}"
energy_efficiency,2,prism_z_xgboost,768,491,123,154,8,1,1,1.6323088170121416,1.0399025004168396,0.969414249428746,"{""target_cooling_load"": 1.6323088170121416}","{""target_cooling_load"": 0.9694142494287459}",,,0,0,0,False,2.664432074095577,"{""target_cooling_load"": 2.664432074095577}"
energy_efficiency,2,prism_z_lightgbm,768,491,123,154,8,1,1,1.6141058963591493,1.0640650917592336,0.9700926083853308,"{""target_cooling_load"": 1.6141058963591493}","{""target_cooling_load"": 0.9700926083853308}",,,0,0,0,False,2.605337844661373,"{""target_cooling_load"": 2.605337844661373}"
energy_efficiency,3,simple_mlp,768,491,123,154,8,1,1,1.3916332721710205,0.8591932654380798,0.9791204929351808,"{""target_cooling_load"": 1.3916332721710205}","{""target_cooling_load"": 0.9791204929351807}",,,0,0,0,False,1.9366431642134216,"{""target_cooling_load"": 1.9366431642134216}"
energy_efficiency,3,random_forest,768,491,123,154,8,1,1,1.540618897384784,0.922651962808745,0.9744105492496214,"{""target_cooling_load"": 1.540618897384784}","{""target_cooling_load"": 0.9744105492496214}",,,0,0,0,False,2.373506586979108,"{""target_cooling_load"": 2.373506586979108}"
energy_efficiency,3,xgboost,768,491,123,154,8,1,1,1.1485545198094078,0.6969640468164048,0.985777571687412,"{""target_cooling_load"": 1.1485545198094078}","{""target_cooling_load"": 0.9857775716874119}",,,0,0,0,False,1.3191774849746194,"{""target_cooling_load"": 1.3191774849746194}"
